,0,1,2,3,4
131,131,"[""Happy Mother's Day , Mom ! ""
 "" Thanks ! These are beautiful . You shouldn't have ! ""
 ' Of course I should have ! You certainly deserve them ! You put up with all of us . '
 ' I forgot what I put up with . In that case , I do deserve these flowers . ']","""माँ, मातृ दिवस की शुभकामनाएं!""

""बिल्कुल मुझे चाहिए थे! तुम इनके लायक हो! तुमने हम सभी का सामना किया है।""

","""धन्यवाद! ये बहुत खूबसूरत हैं। तुम्हें नहीं चाहिए थे!""

""मुझे भूल गई थी कि मैंने किससे सामना किया है। उसके मामले में, मुझे ये फूल मिलने चाहिए।""

","transliteration: ""maan, matru divali ka shubhakamnae!"" translation: ""maan, happy mother's day!""

okay, so i need to help transliterate this phrase into its english equivalent. the phrase

—— सुनील, सुनील, सुनील...
मेरा मतलब होता है, मेरा मतलब होता है, मेरा मतलब होता है।
क्या जाने दोगे

"
132,132,"['I have a real problem when I meet people . '
 ' What is it ? Maybe I can help . '
 ' I never know when to shake hands and when not to . Can you tell me something about it ? '
 ' Do you come from a country where they shake hands ? '
 ' Oh yes . Men , women , and children shake hands all the time . '
 ' It ’ s very simple . Men shake hands , women and children don ’ t . '
 ' But some women do shake hands . And now a lot of children have such good manners , they shake hands too . '
 ' Well , a good rule to follow is , for men you hold out your hand , for women and children , you wait and see what they do . '
 ' That sounds easy enough . '
 ' Sure . Once you get the hang of it , it ’ s a piece of cake ! It ’ s nothing to worry about . ']","मुझे लोगों से मिलने पर एक असली समस्या होती है।

मुझे कभी पता नहीं चलता कि हाथ मिलाना है या नहीं। क्या आप मुझे इसके बारे में कुछ बता सकते हैं?

ओह हां। पुरुष, महिलाएँ और बच्चे हर समय हाथ मिलाते हैं।

लेकिन कुछ महिलाएँ हाथ मिलाती हैं। और अब बहुत से बच्चे इतने अच्छे तरीके से हाथ मिलाते हैं कि वे भी हाथ मिलाते हैं।

","यह क्या है? शायद मैं मदद कर सकता हूँ।

क्या आप उस देश से हैं जहाँ हाथ मिलाना होता है?

यह बहुत सरल है। पुरुष हाथ मिलाते हैं, महिलाएँ और बच्चे नहीं।

ठीक है, एक अच्छा नियम है कि पुरुषों के लिए आप अपना हाथ बाहर

","**problem statement:**  
एक सुनहरी दिवसको रंग पूरा हुनाली हुनाली हुनाली हुनाली हुनाली हुनाली हुनाली हुन

**

oh no, i think i've got a problem. i can't get my hands to meet properly. i keep trying, but my hands just don't seem to work right. what should i do?

यही सिर्फ स्त्री और पुरुष, जो नम्रे और नम्री को भी मानते हैं, जो कि एक ही व्यक्ति।

।।।

तभी मेरे दोस्तों ने मुझे बताया कि हाथ मिलाने वाले व्यक्ति बार-बार हाथ मिलाते हैं, उनके जीवन म

"
133,133,"['Sam , I am so sorry . It was your birthday yesterday and I completely forgot about it . '
 "" Don't worry about it . I keep forgetting everyone's birthdays as well . ""
 ' Margaret really told me off when she found out that I had forgotten all about it . We did try to phone you , but you and Jane must have gone out . '
 ' Yes , Jane invited me for dinner to this new restaurant which opened near us . '
 ' Oh , yes , I know the one . How was the food ? '
 ' The food was excellent , but Jane ordered a birthday cake , which they forgot about . So as you can see , you were not the only one . '
 ' Oh , no . '
 ' Yes , Jane was quite upset about it . The manager came to apologize and we did get free dessert , but still ... '
 ' I would think this was the least they could do . '
 ' In the end it was a nice evening and I got an iPad as my birthday present which I wanted for a while . '
 ' Great . I have also been thinking of getting one . Do you think you could ask Jane to have a quiet word with Margaret ? My birthday is not that far away . '
 ' I can try , but knowing Margaret she will see through that immediately . ']","सैम, मुझे बहुत खेद है। कल तुम्हारा जन्मदिन था और मैं पूरी तरह से इसे भूल गया था।

मार्गरेट ने सचमुच मुझे डांट दी जब उसने पता चला कि मैं इसे पूरी तरह से भूल गया था। हमने तुम्हें फोन करने की कोशिश की थी, लेकिन तुम और जेन बाहर गए होंगे।

ओह, हां, मुझे पता है। खाना कैसा था?

","कोई बात नहीं। मैं भी सभी के जन्मदिन भूलता रहता हूं।

हां, जेन ने मुझे रात के खाने के लिए नए रेस्तरां में बुलाया जो हमारे पास खुला था।

खाना बहुत अच्छा था, लेकिन जेन ने जन्मदिन का केक मांगा था, जिसे उन्होंने भूल गया। तो जैसा

","मेरे साथी ने मुझे एक सुन्दर केक खरीदने के लिए प्रेरित किया था और मैंने उसे खरीदने के लिए ज

**ट्रान्सक्रिप्ट:** हेलो मार्गरेट, मेरा नाम लियाम है। मैं तुम्हारे साथ सगेरता से बैठा ह

तुमने क्या खाया?
okay, so i need to talk about my experience with this new restaurant. let me try to remember everything that happened. hmm, the food was really good, but i'm trying to think of

"
134,134,"[""Here's the restaurant we're meeting the Smiths at . ""
 "" Let's go in to wait for them . "" ' After you . ']","""यहाँ रेस्तरां है जहाँ हम स्मिथ्स से मिलने जा रहे हैं।""

","""चलो अंदर जाते हैं उनका इंतजार करने के लिए।"" ""आपके बाद।""

","अन्तर्राष्ट्रिय विश्व न्याय, संयुक्त राज्य, संयुक्ट राज्य में स्थित है।""

""क्या यहाँ रेस्तरां है जह

"
135,135,"['When do you usually go to the movies ? '
 ' I usually go in my free time on the weekends . How about you ? '
 ' The movie theater is always so crowded on the weekends . I like to go to the movies during the week . '
 "" That's true . And sometimes the tickets are cheaper during the week as well . ""]","आप सामान्यतः कब सिनेमा जाते हैं?

सिनेमा हॉल हमेशा हफ्ते के दिनों में भीड़भाड़ से भरा होता है। मुझे सप्ताह के दिनों में सिनेमा जाना पसंद है।

","मैं सामान्यतः अपने फ्री टाइम में हफ्ते के दिनों में जाता हूँ। आपके बारे में?

यह सच है। और कभी-कभी सप्ताह के दिनों में टिकट भी सस्ते होते हैं।

","और कब नहीं? ये बातें आपको अधिकृत रूप से जानी चाहिए, किनभन्दार आपलाई स्वादिस्ता भनेर चिनियादिना

हफ्ते के पहले दिनों में जाना अच्छा होता है, क्योंकि इस时候 सिनेमा बिना लंबी कतारी के होता

"
136,136,"['Are you telling us a lie again ? ' ' I will be hanged if I lying . '
 ' All right . But what was the trouble ? ' ' My car run out of petrol . ']","क्या आप फिर से हमें झूठ बोल रहे हैं? मैं झूठ बोल रहा हूँ तो मुझे फांसी होगी।

","ठीक है। लेकिन समस्या क्या थी? मेरी कार का पेट्रोल खत्म हो गया था।

","answer: मैं झूठ बोल रहा हूँ, मगर मेरा जीवन जुनूना है। मेरे प्रेमिका ने मुझे एक सुन्दरी सुन्दरी

"
137,137,"[""I can't believe Mr . Fro didn't buy it . Who does that guy think he is anyway ? Bill Gates ? ""
 ' He had a lot of nerve telling us our ads sucked . '
 ' Time to order . Balista , today I want a skinny triple latte . '
 ' When did you start worrying about your weight ? '
 "" I'm not . I just don't feel like drinking whole milk today . Why ? Do you think I'm fat ? ""
 ' No , Jess , chill out ! ']","""मुझे यकीन नहीं हो रहा कि मिस्टर फ्रो ने यह नहीं खरीदा। वह व्यक्ति किसे समझता है भले ही? बिल गेट्स?""

""ऑर्डर करने का समय है। बालिस्ता, आज मुझे एक स्किनी ट्रिपल लैटे चाहिए।""

""मैं नहीं। मुझे आज पूरे दूध पीने का मन नहीं है। क्यों? क्या तुम्हें लगता है कि मैं मोटी हूँ?""

","""उसने हमें हमारे विज्ञापनों को बकवास कहने की बहुत हिम्मत की।""

""तुम अपने वजन की चिंता कब से करने लगे?""

""नहीं, जेस, ठंडा हो जाओ!""

","- यह ट्विटर पोस्ट हो चुका है। मिस्टर फ्रो की कहानी में बिल गेट्स और स्टेनले शामिल हैं।
क्योंकि

यहाँ पर, ""ट्रिपल लैटे"" को लेकर, मेरे लिए एक विशेष प्रकार का लैटो कreation करना है।""

""मेरे लिए एक स

असली गाय को गाय न होने के बावजूद, यही है कि इस स्थिति में गाय को गाय न होने का मानना है।

"
138,138,"['Come on , Tara . Let ’ s go up to the window and buy two tickets . The movie is starting in a few minutes . '
 ' We can ’ t break into the line . Don ’ t be so impatient . We ’ ll be at the front of the line soon . '
 ' Two tickets , please . How much are they ? '
 ' Oh no , Ari . I didn ’ t mean for you to pay for me when I invited you to go tonight . Let ’ s go Dutch . I ’ ll pay my own way . I insist . '
 ' I ’ m looking forward to this film . I read a good review of it in this morning ’ s newspaper . '
 ' Me , too . It will be great to see something light and funny for a change . I ’ m tired of heavy drama . '
 ' Are these seats okay ? '
 ' They ’ re fine , but I can ’ t watch a movie without popcorn . ']","'चलो, तारा। चलो खिड़की के पास जाकर दो टिकट खरीदें। फिल्म कुछ ही मिनटों में शुरू हो रही है।'

'कृपया दो टिकट दें। वे कितने के हैं?'

'मैं इस फिल्म को देखने के लिए उत्सुक हूं। मैंने इसे आज सुबह के अखबार में अच्छी समीक्षा पढ़ी थी।'

","'हम लाइन में घुसने की इजाजत नहीं है। इतनी बेधड़क मत हो। हम जल्द ही लाइन के सामने होंगे।'

'ओह नहीं, अरी। मैंने तुम्हें रात को जाने के लिए आमंत्रित किया था, इसका मतलब यह नहीं कि तुम मेरे लिए भुगतान करो। हम डच जाएं। मैं अपना खुद का भुगतान करूंगी। मैं जिद करती हूं।'

'मुझे भ

","म्होरे ने कहा...

'लेकिन मम्मी, मैं पप्पी को बार-बार सुनने के बारे में बैठ नही।' म्होरे

तभी सेवक ने स्वामी को दिया एक टिकट,  
और स्वामी ने सेवक को दिया एक टिकट,  
कि दोनों ने

मैंने अखबार में पढ़ा था कि इस फिल्म में एक सुन्दर संग्रहकार है। मैंने सुन्दी लोगों को भी देखा

"
139,139,"['Do you often buy magazines ? '
 ' I buy a computer magazine every month . It keeps me up-to date with all the latest developments . '
 ' Why don ’ t you find the information on the internet instead ? '
 ' Sometimes it takes too long to find the exact information you are looking for . Besides , I like to read a magazine in a coffee bar sometimes . '
 ' Do you have an online edition of that magazine ? '
 ' Yes , they do . But you can only access all the articles if you have a subscription . '
 ' Do you have a subscription ? '
 ' Yes , I do . The magazine arrives by post at the beginning of each month . Do you every buy magazines ? '
 ' I only buy them if they look particularly interesting . I don ’ t buy any regularly . ']","क्या आप अक्सर पत्रिकाएँ खरीदते हैं?

आप इंटरनेट पर जानकारी क्यों नहीं ढूंढते हैं?

क्या आपके पास उस पत्रिका का ऑनलाइन संस्करण है?

क्या आपके पास सदस्यता है?

","मैं हर महीने एक कंप्यूटर पत्रिका खरीदता हूं। यह मुझे सभी नवीनतम विकासों के साथ अप-टू-डेट रखती है।

कभी-कभी आपको ढूंढ रहे सटीक जानकारी प्राप्त करने में बहुत समय लग जाता है। इसके अलावा, मुझे कभी-कभी कॉफी बार में पत्रिका पढ़ना पसंद है।

हां, है। लेकिन आप केवल उन सभी लेखों तक पहुंच सकते हैं अगर आपके पास एक सदस्यता है।

हां, मेरे पास है। पत्रिका हर महीने की

","मेरे लिए पत्रिका खरीदने की कीमतों को जानने में मदद करने के लिए, मैं आपको पूछूँगा - ""क्या आप पत्र

क्योंकि google, yahoo, या अन्य सेवा पर जानकारी को किनारे से बाहर निकालकर त्यांचा उपयोग करते हैं। परंतु,

जो कि इस साल की कैटरमूर्डेल विशेष संस्करण है?
- **user a**: मैं, तुम्हारे पास जाने के लिए एक प्रेम

嗯，用户问我是否有会员资格，但我已经没有了，所以我得告诉他。不过，我还记得之前有过，所以可能需要进一步确认。

首先，我需要明确用户的问题是什么。用户问的是“क

"
140,140,"[""Mumm . Those burgers smell great . It's perfect day for a barbecue . ""
 "" It sure is . I'm glad it didn't rain . My name's Mike Gates , by the way . ""
 "" Oh , hi ! I'm Barbara Johnson . Nice to meet you . ""
 "" I'm sorry . What's your name again ? ""
 ' Barbara . But please , just call me Barb . '
 ' So Barb ... what do you do ? ' "" I'm studying medicine . ""
 ' Really ? Where ? ' ' At Harvard . What about you ? '
 "" I'm an engineer at IBM . "" ' Oh , are you ? That sounds interesting . '
 ' Yeah . I like it . Hey , it looks like the food is ready . '
 "" Good . I'm starving . ""]","""मम्म। वो बर्गर्स बहुत अच्छे खुशबूदार लग रहे हैं। यह बारबीक्यू के लिए पूर्ण दिन है।""

""ओह, हाय! मैं बारबारा जॉनसन हूँ। आपसे मिलकर खुशी हुई।""

""बारबारा। पर कृपया, मुझे सिर्फ बार्ब कहें।""

""मैं चिकित्सा पढ़ रही हूँ।""

""हार्वर्ड में। आपके बारे में?""

""ओह, सच में? यह सुनने में दिलचस्प लगता है।""

","""हां, बिल्कुल। मुझे खुशी है कि बारिश नहीं हुई। मेरा नाम माइक गेट्स है, वैसे।""

""मुझे माफ़ कीजिए, आपका नाम फिर से क्या है?""

""तो बार्ब... आप क्या करती हैं?""

""वाकई? कहाँ?""

""मैं आईबीएम में इंजीनियर हूँ।""

""हां

","मेरे साथी ने मुझसे कहा। 

""तुम सुन्दरी हो, और तुम ज्यादा चिन्ता मत करो,"" मॉम ने कहा। 

""मम्म

""तुम यहाँ क्यों आ? तुम कौन हो, और तुम क्या करते हो?""  
""मैं, एक बारबारा जॉनसन हूँ, जो यहाँ काम

translater to english? 

""barbarous. please, just call me barbar. okay, got it."" 

but wait, the original question is ""बारबार। पर कृपया, मुझे सिर्फ ब

मैं भी चिकित्सा प्रोग्राम में हूँ।"" मेरे साथी ने कहा है।"" मैं क्या करूँ?""

okay, so i'm studying medicine, and

- मेरे दोस्त ने मुझे यह कहानी सुनाई, और मैं मेरे संग्रह में इसकी कहानी को जोड़ दिया। लेकिन, मेर

सुनने वालों को सुन्दर बोल देने वाले व्यक्ति के साथ बैठने के लिए तैयार हो लिया होता है?
wait

"
141,141,"[""Wow ! I can't believe I'm standing here ! ""
 ' What are you so excited about ? '
 "" I'm standing in front of an exquisite work of art ! ""
 "" What's the big deal ? It's just a picture of some woman . ""
 "" I've seen it so many times in books , but I never imagined I'd get to see it in person . ""
 ' There are tons of other paintings that I think are better . '
 ' Maybe so , but do you have any idea how much this one is worth ? '
 ' No , how much is it worth ? ' ' About 80 million dollars . ' ' Whoa . ']","""वाह! मुझे यकीन नहीं हो रहा कि मैं यहाँ खड़ा हूँ!""

""मैं एक अद्वितीय कला के सामने खड़ा हूँ!""

""मैंने इसे किताबों में इतनी बार देखा है, लेकिन मैंने कभी नहीं सोचा था कि मैं इसे वास्तव में देखूँगा।""

""शायद सही हो, लेकिन क्या तुम्हें पता है कि इसकी कीमत कितनी है?""

","""तुम इतने उत्साहित क्यों हो?""

""इसमें क्या बड़ी बात है? यह बस किसी महिला की तस्वीर है।""

""मुझे लगता है कि और भी कई चित्र हैं जो मुझे बेहतर लगते हैं।""

""नहीं, इसकी कीमत कितनी है?"" ""लगभग 80 मिलियन डॉलर।"" ""वाह।""

","नभएरा सुरंग ने सुन्दरी बेटी को अपने साथ लाने के लिए एक जटिलता हासिल की है। इसके बावजूद, वह

– जॉर्जिया ओ'कीफ
""क्या ये विश्वास है? मैंने इसे सुनिश्चित किया है।"" – एडेलaid की म्यानिक

यह वाक्य हो गया हुन्न? because i have seen this in the books so many times, but i never thought i'd actually see it in real life.

okay, so i just came across this interesting statement. it's

मेरे दोस्त ने मुझसे पूछा। मैं, जो एक बार भनेका थिए, माझे दिलकोणको कीमत नभएको चिन्ता

"
142,142,"['hey , Maris , are you a part-timer ? '
 ' part-timer ? Is that a new buzzword ? '
 ' oh , it ’ s pretty popular among my classmates these days . So are you ? '
 ' sure , I have a part-time job as a bartender . '
 ' cool ! It must be amazing to work at a bar ! '
 ' yeah , but I ’ m not there for fun . I have to remain professional and if I get distracted , the manager would be pretty upset . '
 ' that ’ s true . I ’ m wondering did you learn anything from the job ? '
 ' of course . There ’ s always much to learn . I got to know more about the real world . '
 ' you mean you got working experience , right ? '
 ' not just working experience . I would say the biggest lesson I learned is how to deal with people from all walks of life . '
 ' it must be very demanding . '
 ' sometimes it is . But after working for a few weeks , it ’ s easy to figure out . '
 ' really ? It sounds interesting . '
 ' maybe you can come to the bar one day and I ’ ll show you around . '
 ' great . I ’ m looking forward to it . ']","'हे, मैरिस, क्या आप पार्ट-टाइमर हैं?'

'ओह, यह दिनों मेरे सहपाठियों के बीच बहुत प्रसिद्ध है। तो क्या आप हैं?'

'ठीक है! बार में काम करना अद्भुत होगा!'

'यह सच है। मैं सोच रहा हूं क्या आपने नौकरी से कुछ सीखा है?'

","'पार्ट-टाइमर? क्या यह एक नया बजटवर्ड है?'

'हां, मेरे पास एक पार्ट-टाइम नौकरी है जैसे बारटेंडर।'

'हां, लेकिन मैं वहाँ मजे के लिए नहीं हूं। मुझे पेशेवर रहना है और अगर मैं ध्यान भटकता हूं, तो प्रबंधक बहुत नाराज हो जाएंगे।'

'बिल्कुल। हमेशा कुछ सीखने के लिए होता है। मैंने वास्तविक दुनिया के बारे में

","एक बार फोन की बैठक से बाहर निकलने के बाद, मैरिस ने अपने बेटे को फोन किया।
'हे, मैरिस, क्या आप

- प्रिया ने पूछा
 - प्र

। 'क्या वास्तविक है?'
  
  । 'क्या वास्तविक है?'
  
  '

असल की बात है नौकरी ने मुझे कुछ सिखाया है?
yeah, i think so. but i'm not sure exactly which skills. maybe communication skills, time management, or problem-solving abilities

"
143,143,"['Have you seen that house ? ' ' Yes , it looks interesting . '
 "" You're right . I love it very much . "" ' It must be old . '
 ' At least more than 100 years old . ' "" Let's enter it ! ""
 "" I can't open the door . "" ' It must be locked . '
 ' Let me ask the old woman in that reception office . '
 "" She can't answer you . "" ' She must be deaf . '
 ' It must be a haunted house . Are you frightened ? '
 ' Frightened ? You must be joking . ']","क्या तुमने उस घर को देखा है? हाँ, यह दिखने में दिलचस्प लग रहा है।

कम से कम 100 साल से ज्यादा पुराना होगा। हम अंदर चलें!

मैं उस प्राप्ति कार्यालय में उस बूढ़ी महिला से पूछूं।

यह एक भूतिया घर होगा। क्या तुम डर रहे हो?

","तुम सही हो। मुझे यह बहुत पसंद है। यह पुराना होना चाहिए।

मैं दरवाजा नहीं खोल सकता। यह तो ताला लगा होगा।

वह तुम्हारे सवाल का जवाब नहीं दे सकती। वह बहरी होगी।

डर रहे? तुम मजाक कर रहे हो।

","यहाँ इतने सुन्दर विभिन्न प्रकार के व्यासंग्राम हुए हैं, जैसे कि कि कि... मेरे शब्दों में इसकी शान्ति

यह वाक्य सार्वजनिक स्वास्थ्य के लिए एक चेतावनी है। 

कम से कम 100 साल से ज्यादा पुराना होगा।

जो बूढ़ी महिला? जो जो... वो तो मेरे पितामहिला है। तुम्हारे पितामहिला को क्या कहता है?

नहीं, तुम्हीँ भूतिया घरों में सुधार करने को मेरे साथ हो।

यह सुनकर, मेरे दोस्त ने मुझे बोला: ""

"
144,144,"['Have you got any hobbies ? '
 "" Yes . I'm fond of playing the chess and I'm very keen on playing cards . ""
 ' Which is easier to learn ? '
 ' Both , but the rules of playing cards vary in different places . ']","क्या आपके पास कोई शौक है?

कौन सी सीखने में आसान है?

","हां। मुझे शतरंज खेलना बहुत पसंद है और मुझे कार्ड खेलने में बहुत रुचि है।

दोनों, लेकिन कार्ड खेलने के नियम विभिन्न स्थानों में भिन्न होते हैं।

","जो आपके स्वाद में जास्ता है और जो आपला करते हैं?
 जो आपके स्वाद में जास

मेरा बाईटलिस्ट:  
1. हिंदी/अंग्रेजी - बेसिक्स  
2. फोटोग्राफी - बेसिक्स  
3. म्यूजिक

"
145,145,"['Jim , how was your weekend ? '
 ' I went to the beach with my friends and had a barbecue there . '
 ' That sounds like a lot of fun . Did you go swimming , too ? '
 ' Sure . I think it ’ s a fantastic place to go . '
 ' I couldn ’ t agree more . That ’ s an ideal place for a vacation . '
 ' It sure is . ' ' I can ’ t wait to go there myself . ']","'जिम, तुम्हारा वीकेंड कैसा था?'

'यह बहुत मजेदार लग रहा है। क्या तुमने तैरने भी गया था?'

'मैं और अधिक सहमत नहीं हो सकता। यह एक अवकाश के लिए एक आदर्श स्थान है।'

","'मैं अपने दोस्तों के साथ समुंदर किनारे गया और वहां बारबीक्यू किया।'

'हां। मुझे लगता है कि यह जाने के लिए एक शानदार स्थान है।'

'यकीनन है।' 'मैं भी वहां जाने के लिए इंतजार नहीं कर सकता।'

","- 'कम से कम, मेरे साथ चlli प्ले की तुम्हारी प्रेमा!' - 'कम से कम, तुम्हारी प्रेमा मेरे

सुनने वाले ने भी कि विशेष स्वाद लाने वाला पानी है।  
किसी भी बारे में न हुनाले की ब

ये बातें मेरे साथी ने कहीं, और मैं इसे गंभीरता से लेकर हूँ। मेरे साथी ने मुझे बताया कि वह इस

"
146,146,"[""You'd better prepare for the examination . ""
 "" I don't think the exam will be very hard . ""
 ' You should change your attitude , or you will not pass the course . '
 "" Maybe you're right . I have been too lazy lately . ""]","""तुम्हें परीक्षा के लिए तैयारी करनी चाहिए।""

""तुम्हें अपने रवैये को बदलना चाहिए, वरना तुम कोर्स पास नहीं कर पाओगे।""

","""मुझे लगता है कि परीक्षा बहुत मुश्किल नहीं होगी।""

""शायद तुम सही हो। मैं हाल ही में बहुत सुस्त रहा हूँ।""

","राजा ने कहा था, ""मैं तुम्हारी मदद करने वाला हूँ।""

कलेक्ट्रिक-engineer सुनने पर, मेरे साथी ने म

क्या ये बातें सचchi है?
 क

"
147,147,"['It is high time you have a talk with him . That may help clear the mists . '
 ' I did , but he gives me a runaround . '
 ' If I were you , I would put the whole matter on the table . '
 ' But he was trying to beat about the bush . And my talk with him was fruitless . ']","'अब तो तुम्हें उससे बात करनी चाहिए। शायद यह मिट्टी साफ कर सके।'

'अगर मैं तुम्हारी जगह होता, तो मैं पूरी बात ताल पर रखता।'

","'मैंने किया, पर उसने मुझे उलझाया।'

'पर उसने बात घुमाने की कोशिश की। और मेरी उससे बात बेफायदा रही।'

","- नाना वालियाई की कहानी में
एक बार में एक सुन्दर राज्य के बारे में बात हो रही है। यह राज्य प्राकृत

— पार्की न
""agar main tumhare jage hote, toh mein puri baat taal par rakhtaa hoon."" — parkhi n

alright, so i have this line from parkhi n,

"
148,148,"['What is the correct time , please ? '
 "" It's exactly twelve minutes past seven . ""
 ' When will the lecture begin ? ' "" It'll begin at nine o'clock sharp . ""]","कृपया सही समय क्या है?

व्याख्यान कब शुरू होगा?

","सात बजकर बारह मिनट है।

यह नौ बजे बिल्कुल शुरू होगा।

","(kriyaaya samaya kya hain?)
okay, so i need to figure out what the correct time is. hmm, the user said ""kriyaaya samaya kya hain?"" which is in hindi. i know

या तिथे बारे में चिन्ता होगा कि कब बात शुरू होगी।

this translation is not correct.
the correct translation would be: ""when will the lecture begin? or will

"
149,149,['Should I ask Sara to the party ? ' ' I would if I were you . '],"क्या मैं सारा से पार्टी में जाने के लिए पूछूं? 'मैं अगर मैं आप होता तो करता।'

",nan,"विकास की बात पर, सारा ने क्या कहा? ज्या ज्या तेरी मेरी कहानी सुन लीं, मैं हसत होता हूँ, त

"
150,150,"[""If he promised to help you , I'm sure he will help . He's a man of his word . ""
 ' You said it . I always count on him when I need his help . '
 ' Last year he helped me out of trouble , too . ']","""अगर उसने वादा किया है कि वह आपकी मदद करेगा, तो मुझे यकीन है कि वह मदद करेगा। वह अपने वचन के पुरुष है।""

""पिछले साल उसने मुझे मुश्किल से बाहर निकाला था, भी।""

","""तुमने सही कहा। मैं हमेशा उस पर भरोसा करता हूँ जब मुझे उसकी मदद की जरूरत होती है।""

","ये वचन के विश्वास को मजबूत करते हैं।
""तुमने मुझे प्रेम किया है, मुझे यकीन देता हूँ कि तुम म

- सुनील
""तुम क्या करते हो, मेरा लाईन पर?"" - सुनील
""मेरी बेटी को बार-बार इस पर सुन्दर होने क

"
151,151,"[""We're having a sixties party next week . Do you want to come ? ""
 ' What is a sixties party ? '
 ' You come dressed in anything from the sixties . '
 ' That sounds like fun . But where can I get clothes that old ? '
 "" Check out your mom's closet . I'll bet she still has something . ""
 ' Good idea . Can I bring some music from that period too ? '
 ' That will be great ! Do you have LPs or Cds ? '
 "" Don't tell me you have a record player ! ""]","""हम अगले हफ्ते एक साठों का पार्टी कर रहे हैं। क्या तुम आना चाहोगे?""

""तुम साठों के किसी भी कपड़े में आ सकते हो।""

""अपनी माँ की अलमारी देखो। मुझे विश्वास है कि उसके पास अभी भी कुछ होगा।""

""यह बहुत अच्छा होगा! क्या तुम्हारे पास एलपी या सीडी हैं?""

","""साठों का पार्टी क्या होता है?""

""यह बहुत मजेदार लग रहा है। लेकिन मैं इतने पुराने कपड़े कहाँ से लूं?""

""अच्छा विचार है। क्या मैं उस समय की कुछ संगीत भी ले सकता हूँ?""

""मुझे मत बताओ कि तुम्हारे पास रिकॉर्ड प्लेयर है!""

","एक साठों की पार्टी में जाने वाले लोगों को चाहे जो जो हुन्न, लेकिन वे चाहे की वे जाएं

- सुनहर
कहानी: सुनहर ने एक सुनहरी संध्या में एक सुन्दर कुरतालाई फ्रिडकोउप्स में डाला था।

- सुनील
""कुनाला सुनने वालों को हुन्न, कुनाला सुनने वाला हुन्न।"" - सुनील
""कुनाला स

- मेरे दोस्त ने मुझसे यह पूछा। मेरे पास एलपी और सीडी दोनों हैं, लेकिन मैं नहीं जानता कि क्या उनक

"
152,152,"[""I want to improve my handwriting , and I've practiced it for several weeks , but nothing happened . You see , my handwriting is still bad . ""
 "" Oh , come on . You know it's a long process , you have to be patient . ""
 "" I know it , but I don't know when I can make it better . ""
 "" A , whatever you do , the most important is perseverance . So you have to hang on there , the longer , the better . Then some day , you will find you've already made a lot of progress . ""
 ' Yeah , you are right . I must stop complaining and stick to it every day . '
 ' Yeah ! Where there is a will , there is a way . ']","""मुझे अपने हैंडराइटिंग को सुधारना है, और मैंने कई हफ्तों तक इस पर अभ्यास किया है, लेकिन कुछ नहीं हुआ। देखो, मेरी हैंडराइटिंग अब भी खराब है।""

""मुझे पता है, लेकिन मुझे नहीं पता कि मैं कब इसे बेहतर बना सकता हूँ।""

""हाँ, तुम सही कह रहे हो। मु

","""अरे, चलो। तुम्हें पता है यह एक लंबी प्रक्रिया है, तुम्हें धैर्य रखना होगा।""

""अरे, जो भी करो, सबसे महत्वपूर्ण बात है दृढ़ता। तो तुम्हें वहाँ लगे रहना होगा, जितना लंबा समय, उतना ही अच्छा। फिर किसी दिन, तुम्हें पता चलेगा कि तुमने पहले से ही बहुत अग्रसर किया है।""

","- राम, 25

एक बार मैंने अपने दोस्त को देखा जो बार-बार हस्तलिखने को लेकर परेश داشت। मैंने उस

- जुनूनी साइकोलॉजी की कहानी
एक सुन्दरी ने अपने माता-पिता को गुमराह करने के लिए एक सुन्दरी को

कर्मकासी हुनालो यो साल हुने होगी।"" - जुन 2017 में गुरु गोगल ने कहा था
क्या 2017 में गुरु

"
