,0,1,2,3,4
33,33,"['Hey , Ted . What are you up to this Friday ? '
 ' Well , I have the day off from work . '
 ' That ’ s great ! Do you have any plans ? '
 ' Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . '
 ' Sounds nice . '
 ' Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . '
 ' Can I stop by ? ' ' Sure . Any time . ']","'हे, टेड। इस शुक्रवार क्या कर रहे हो?'

'यह तो बहुत अच्छा है! क्या तुम्हारे पास कोई योजना है?'

'सुनने में अच्छा लग रहा है।'

'क्या मैं आ सकता हूँ?'

","'अच्छा, मुझे काम से छुट्टी है।'

'अच्छा, मैं हाल ही में बहुत मेहनत कर रहा हूँ, इसलिए मैं शायद आराम करूंगा।'

'हां, मैं शायद बस घर पर ही रहूंगा और आराम करूंगा। शायद कुछ फिल्में देखूं।'

'बिल्कुल। कभी भी।'

","रिपोर्टर ने टेड डाल्टन के घर पर अपना पहला सवाल किया।
""

में विषय वाचक विशेषण के वाक्य को छात्र बताएंगे?

""यह तो

आपके शब्दों में आनंद आ रहा है। अच्छा लग रहा है। आप

- इस वाक्य का सही अनुवाद हिंदी में क्या होगा? और, इसके अ

"
34,34,"['You honestly believe the world ’ s improving every year ? '
 ' Yes , I do . I think that science is making us wiser . What do you think ? '
 ' I don ’ t think you ’ re right there . '
 ' I believe industry is making us wealthier . '
 ' I don ’ t believe that . '
 ' And in my opinion , medicine is making us healthier . '
 ' I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? '
 ' I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . '
 ' That ’ s your opinion not mine . ']","'क्या आप सच में विश्व को हर साल सुधारते हुए मानते हैं?'

'मुझे लगता है कि आप सही नहीं हैं।'

'मुझे ऐसा विश्वास नहीं है।'

'मैं आपके विचार से सहमत हूँ। लेकिन क्या हम सभी कभी से अधिक दुखी नहीं हैं?'

'यह आपका विचार है, मेरा नहीं।'

","'हां, मुझे लगता है कि विज्ञान हमें बुद्धिमान बना रहा है। आपका क्या ख्याल है?'

'मुझे लगता है कि उद्योग हमें धनी बना रहा है।'

'और मेरे विचार से, चिकित्सा हमें स्वस्थ बना रही है।'

'मैं आपसे सहमत नहीं हूँ। मेरा मानना है कि हम सौ साल पहले की तुलना में स्वस्थ, धनी और बुद्धिमान हैं।'

","यह प्रश्न तेजी से बढ़ते जीवन की गति और अस्थिरता वाले

इस वाक्य की व्याख्या करें और इसके अनुवाद करें।

""मुझे

वाक्य में विश्वास शब्द की विशेषता है? और शब्द के अर्�

यह वाक्य एक व्यक्ति के विचार का विवरण है। इसके लिए �

- संसद के एक विपक्षी नेता ने कहा।
""यह आपका विचार है, म

"
35,35,"['What do you plan to do for your birthday ? '
 ' I want to have a picnic with my friends , Mum . '
 ' How about a party at home ? That way we can get together and celebrate it . '
 "" OK , Mum . I'll invite my friends home . ""]","""तुम्हारे जन्मदिन के लिए तुम क्या योजना बना रहे हो?""

""घर पर पार्टी कैसे रहेगी? इस तरह हम सभी मिलकर इसे मना सकते हैं।""

","""मैं अपने दोस्तों के साथ पिकनिक करना चाहता हूँ, माँ।""

""ठीक है, माँ। मैं अपने दोस्तों को घर बुलाऊंगा।""

","मुझे लगता है कि तुम इस बात को अलग-अलग तरीके से देख सकत

इस बात के लिए एक विवाद भी शुरू हो गया है। जिसके बा�

"
36,36,"['How may I help you ? ' ' I would like to return this book . '
 ' Is that all you need ? ' ' I also want to check out this video . '
 ' Is that all you would like to check out ? ' ' That ’ s all I need . '
 ' Do you have your library card ? ' ' Here it is . '
 ' Make sure to take proper care of this video . '
 ' That won ’ t be a problem . '
 ' If you damage the video , you will be fined . '
 ' I won ’ t damage it . ']","'मैं आपकी कैसे सहायता कर सकता हूँ?' 'मुझे यह पुस्तक वापस करनी है।' 'क्या यही आपकी सभी जरूरत है?' 'मुझे इस वीडियो को भी चेक आउट करना है।' 'क्या यही आपको चेक आउट करना है?' 'मुझे बस इतनी ही जरूरत है।' 'क्या आपके पास लाइब्रेरी कार्ड है?' 'यह रहा।' 'इस वीडियो का ठीक से ध्यान रखने का सुनिश्चित करें।' 'वह कोई समस्या नहीं होगी।' 'अगर आप वीडियो को नुकसान पहुंचाते हैं, तो आपको जुर्माना भुगतना होगा।' 'मैं इसे नुकसान नहीं पहुंचाऊंगा।'

",nan,"'मैं इसे बहुत ध्यान से चेक आउट करूंगा।' 'मैं इसे अ

"
37,37,"[""What's the matter with you then ? You look miserable . "" "" It's us . ""
 ' What do you mean by us . ' "" Well , you always say you're busy . ""
 "" That's right . ""
 ' And you often go back to live with your parents and leave our son in the room by himself . '
 ' I ... I ... I miss my parents , also they miss me . '
 "" Oh I remember , I cut terrible calls , and you didn't say anything about it . ""
 ' You mean I am groaned a few words ? '
 "" Totally not . Perhaps it's about our marriage . ""]","""तुम्हें क्या हुआ है फिर ? तुम बहुत उदास लग रहे हो।"" ""हम हैं।""

""सही है।""

""मैं... मैं... मैं अपने माता-पिता को याद करता हूँ, उन्हें भी मुझसे याद करते हैं।""

""क्या तुम मुझसे कुछ शिकायत कर रहे हो?""

","""हमारा मतलब क्या है।"" ""वैसे, तुम हमेशा कहते हो कि तुम व्यस्त हो।""

""और तुम अक्सर अपने माता-पिता के पास जाकर हमारे बेट को अकेले कमरे में छोड़ देते हो।""

""ओह, मुझे याद है, मैंने बहुत बुरे फोन किए थे, और तुमने उसके बारे में कुछ नहीं कहा।""

""बिल्कुल नहीं। शायद यह हमारे विवाह के बारे में है।""

","लेकिन उसके बाद उसके बाल नीचे ले जाने के लिए उसके हा�

- ""yes."" is a correct translation of ""yes."" in hindi. but i want to know the correct translation of ""yes, i understand."" in hindi. is it ""हाँ, मैं समझ गय

यह कथन किसके द्वारा कहा गया है? और आपके ज्ञान में, इस

अंतर्राष्ट्रीय नौकायन दिवस के अवसर पर एक तीव्र नौकाय

"
38,38,"[""Hi , Mary . You look pale today . What's the matter with you ? ""
 "" I think I've caught a cold . Now I'm aching all over . ""
 "" You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ""
 ' Thank you . I suppose I should go to see a doctor . ']","""नमस्ते, मेरी। आज तुम फीकी लग रही हो। तुम्हें क्या हुआ है?""

""तुम्हें ठीक से दवा लेनी चाहिए और अच्छी तरह से आराम करना चाहिए। मुझे आशा है कि तुम जल्द ही ठीक हो जाओगी।""

","""मुझे लगता है मैं ठंडा हो गया हूँ। अब मेरे सारे शरीर में दर्द हो रहा है।""

""धन्यवाद। मुझे लगता है मैं डॉक्टर से मिलने जाना चाहिए।""

","अपने अनुमान के आधार पर, संदेश के लेखक को ज्ञान देने वा�

अपने आवाज में अपने कुछ शब्द को बदलो और एक नया प्रसंग ब

"
39,39,"[""I feel like going for a drink , it's been a long day . ""
 ' Great idea ! Peter , I could use the drink . '
 ' How about the new bar across road ? '
 ' Sounds good . The food there is fantastic , too . '
 ' I agree , I had lunch there last week . '
 ' excellent ! That sounds like a plan . ']","""मुझे पीने का मन है, यह लंबा दिन रहा है।""

""सड़क के दूसरे ओर नए बार के बारे में क्या कहो?""

""मैं सहमत हूँ, मैंने पिछले हफ्ते वहाँ लंच किया था।""

","""बहुत अच्छा विचार! पीटर, मुझे पीने की जरूरत है।""

""अच्छा लगता है। वहाँ का खाना भी शानदार है।""

""उत्कृष्ट! यह एक योजना जैसा लगता है।""

","(i feel like drinking, this long day has been). this is the opening line of a poem by which poet? ""मुझे पीने का मन है, यह लंबा �

इस कथन के अर्थ क्या है? और क्या इसका कोई विशेष अर्थ है

इस वाक्य में कौन-सा विकल्प एक सही विकल्प है?

""मैं सह

"
40,40,"['Could you tell me the right time , please ? '
 ' Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . '
 ' You have to go and fix it . ' ' Yes . I will . ']","क्या आप मुझे सही समय बता सकते हैं, कृपया?

'आपको जाकर इसे ठीक करना होगा।' 'हां। मैं कर दूंगा।'

","'अच्छा। मेरी घड़ी दो बजकर पाँच मिनट बता रही है। लेकिन इस पर भरोसा करने का कोई फायदा नहीं है क्योंकि इसने पिछले कुछ दिनों में गेनिंग और लूजिंग करना शुरू कर दिया है।'

","यह विशेष तारीख के बारे में है, जब लोग अपने घरों में �

जैसे वाक्य के संदर्भ में वाक्य के आशय के बारे में बताओ

"
41,41,"['does your family have a record of your ancestors ? '
 ' sure . My mom has been working on our family tree for years . She ’ s always updating it . '
 ' do you have a copy of your family tree in your house ? I ’ d love to see it . '
 ' I can show it to you now , if you like . I think it goes back about 8 generations so far . '
 ' that ’ s amazing . Do you have a large extended family ? '
 ' I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . '
 ' are you very close to your first-cousins ? '
 ' the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . '
 ' I see . who ’ s the head of your household ? '
 ' it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . '
 ' that ’ s interesting . What does your grandfather think of your step-mother ? '
 ' at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . '
 ' that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ']","क्या आपके परिवार के पूर्वजों का कोई रिकॉर्ड है?

क्या आपके घर में आपके परिवार के वृक्ष की प्रति है? मुझे इसे देखने में बड़ा मजा आएगा।

यह बहुत अद्भुत है। क्या आपके बड़े परिवार है?

क्या आप अपने पहले चचेरे से बहुत करीब हैं?

","बिल्कुल। मेरी माँ हमारे परिवार के वृक्ष का काम कर रही है वर्षों से। वह हमेशा इसे अपडेट करती रहती है।

मैं आपको अब दिखा सकता हूँ, अगर आप चाहें। मुझे लगता है कि यह अब तक लगभग 8 पीढ़ियों तक जाता है।

मेरी माँ की ओर से मेरे 30 चचेरे भाई हैं और मेरे पिताजी की ओर से 10 चचेरे भाई हैं।

जो मेरी

","आपके परिवार के वंश विवरण के बारे में कुछ जानकारी दे।

म

आपके परिवार के वृक्ष की प्रति के बारे में कुछ अतिरिक्त ज

आपके परिवार के कितने सदस्य हैं? आपके परिवार के कौन-कौन

अपने चचेरे के बारे में बताओ।
हाँ, मैं अपने पहले चचेर

"
42,42,"[""I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ""
 "" Yes , it's so exciting , though I had the most falls in our skiing team . ""
 "" Isn't there any coach to teach you how to ski ? ""
 ' Of course there is . The top-level coaches there are from the State Sports General Administration . '
 ' Could you move smoothly ? '
 ' Yes.My face even ached in the icy wind . '
 ' What happened afterwards ? '
 ' I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . '
 ' Poor girl ! ']","""मुझे सुनने में आया है कि आप वीकेंड के लिए साइकेई स्की रिजॉर्ट गए थे। क्या आपने इसे आनंद लिया?""

""क्या आपको स्की करना सिखाने के लिए कोई कोच नहीं है?""

""क्या आप सहजता से हिल सकते थे?""

""फिर क्या हुआ?""

","""हां, यह बहुत रोमांचक है, हालांकि मेरे स्की टीम में सबसे ज्यादा गिरावटें हुईं।""

""बिल्कुल है। वहाँ के शीर्ष स्तर के कोच राज्य खेल सामान्य प्रशासन से हैं।""

""हां, मेरा चेहरा भी ठंडी हवा में दर्द कर रहा था।""

""मैं उत्साहित होकर स्की कर रहा था जब तक मुझे एक बात का एहसास नहीं हुआ - मैं रुक नहीं सकता था! आप सोच सकते हैं कि मैं कितना भयभी

","में कौन-सा वाक्य भाव वाचक वाक्य है? और कृपा करके बत

- अंतर्राष्ट्रीय क्रिकेट टीम के कप्तान के तैयारी के लिए ए

अगर आप कहानी लिख रहे हैं और एक बाल विकास विशेषज्ञ �

के शब्दों में लिखिए।

 अपने शब्दों में लि�

"
43,43,"['You look pale recently . '
 ' Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . '
 ' Take good care of yourself . ' ' Thank you . I will . ']","'हाल ही में तुम फीके लग रहे हो।'

'अपना ध्यान अच्छे से रखना।'

","'हां। मुझे कंपनी में बहुत दबाव है। मुझे अपने काम में लपेटना है।'

'धन्यवाद। मैं रखूंगा।'

","इस वाक्य में कौन-सा शब्द अप्रासंगिक है?

हाल ही में तुम

यह एक अच्छा उपदेश है। ध्यान रखना काफी आसान नहीं है

"
44,44,"['Hey , Maggy , Did you hear about David ? '
 ' About David ? No , I didn ’ t hear anything . '
 ' You know , about David and his new boss . '
 ' Sorry , I don ’ t quite follow you . '
 ' Well , I heard David has been fired . '
 ' Oh , that is a shame . He is really hard working . ']","'हे, मैगी, क्या तुमने डेविड के बारे में सुना?'

'तुम्हें पता है, डेविड और उसके नए बॉस के बारे में।'

'अच्छा, मैंने सुना है कि डेविड को नौकरी से निकाल दिया गया है।'

","'डेविड के बारे में? नहीं, मुझे कुछ नहीं पता।'

'क्षमा करें, मैं आपको ठीक से समझ नहीं पा रहा हूँ।'

'ओह, यह एक शर्म है। वह सचमुच मेहनती है।'

","डेविड के बारे में बात करते हम ने अपनी बात बताई। हमने अ

बिना कोई बात बताए अपनी समस्या के बारे में बताना चाहिए

डेविड के बारे में क्या आप जानते हैं? बॉब ने अपने ने�

"
45,45,"['how do you usually get to school ? '
 ' I usually ride my bike . Which form of transport do you prefer to use ? '
 ' I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . '
 ' I think we should discourage people from using their private cars . They produce too much pollution ! '
 "" I agree , but I would find it difficult to stop using my car . It's just so convenient . ""
 "" cars might be convenient , but they're so bad for the environment . ""
 ' do you have a car ? '
 "" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ""
 "" maybe if I sold my car now , I wouldn't be so tempted to use it . ""
 ' you could try . It would save you a lot of money . '
 "" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ""
 ' if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! '
 ' I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! '
 "" let's go to a car dealership . I'll help you try to sell your car for a good price . ""
 "" sounds good ! Let's go ! ""]","'तुम स्कूल जाने के लिए आम तौर पर कैसे जाते हो?'

'मुझे लगता है कि जब मैं एक साइकिल पेडल करता हूँ तो मैं अधिक देख सकता हूँ, लेकिन जब मुझे आलस लगता है, तो मैं अपनी कार चलाता हूँ।'

'मैं सहमत हूँ, लेकिन मुझे अपनी कार का उपयोग बंद करना मुश्किल लगेगा। यह बस इतनी सुविधाजनक है।'

","'मैं आम तौर पर अपनी बाइक पर सवार होता हूँ। आप कौन सी परिवहन विधि का प्रयोग करना पसंद करेंगे?'

'मुझे लगता है कि हमें लोगों को अपनी निजी कारों का उपयोग करने से रोकना चाहिए। वे बहुत अधिक प्रदूषण उत्पन्न करती हैं!'

'कार सुविधाजनक हो सकती

","इस प्रश्न के उत्तर देते समय, नील ने कहा कि वह बस से आता ह

- इस वाक्य में अंतर्लिपि के लिए अंतर्लिपि द्वारा प्रकट

जारी रखे बाकी के वाक्य के लिए उपयुक्त विकल्प चुनें।

"
46,46,"[""What's wrong with him ? ""
 ' His nose is out of joint because we forgot to invite him to the party . ']","""उसमें क्या गड़बड़ है?""

","""हमने पार्टी में उसे नहीं बुलाने के कारण उसकी नाक टेढ़ी हो गई है।""

","- ""मुझे नहीं पता कि मैं क्या चाहता हूं।"" अपनी अपनी बात

"
47,47,"['What are you going to do for one year abroad , Tom ? '
 ' Study , study , study . I want to learn a lot . '
 ' You are going to take courses ? '
 ' Yes . I am going to take some university courses there . '
 ' Sounds hard . ' "" Yes , but I think it's probably for the best . ""
 ' Won ’ t you get lonely ? '
 "" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ""]","'एक साल के लिए विदेश जाने के लिए तोम, तुम क्या करने वाले हो?'

'तुम कोर्सेज लेने जा रहे हो?'

'लगता है मुश्किल होगा।' 'हाँ, लेकिन मुझे लगता है कि शायद यह सबसे अच्छा होगा।'

'अरे, मैं एक बहुत ही शानदार आदमी हूँ। मैं दोस्त बनाऊंगा, और मेरे पास बहुत सारी अतिरिक्त गतिविधियाँ भी होंगी। तुम्हें पता है, जैसे की फेंसिंग, या थिएटर या कुछ और।'

","'पढ़ाई, पढ़ाई, पढ़ाई। मैं बहुत कुछ सीखना चाहता हूँ।'

'हाँ। मैं वहाँ कुछ विश्वविद्यालय के कोर्सेज लूंगा।'

'क्या तुम अकेले महसूस करोगे?'

","इस प्रकार के प्रश्न के लिए एक जवाब लिखो।
उत्तर: मैं विद

अगर आपके लिए इसका जवाब 'हां' है तो आपके लिए यह आले�

इन दो वाक्यों में व्यक्त किए गए विचार के बीच क्या संबं

यह एक अनुवादित वाक्य है जो एक व्यक्ति के बारे में ब

"
48,48,"[""Isn't this lovely weather ? Will you help me water the flowers , Jack ? ""
 ' Well , do you think I have to ? '
 "" I do.We haven't watered them for quite a few days . ""
 "" Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ""
 "" Good.So we don't have to work.How nice ! ""
 "" But I don't think it's so nice . "" ' Why ? '
 "" The weather report says it's going to rain for a whole week . ""
 "" Oh , I'm afraid all the flowers will die in the rain . ""]","""क्या यह सुंदर मौसम नहीं है? क्या आप मुझे फूलों को पानी देने में मदद करेंगे, जैक?""

""मुझे लगता है। हमने कुछ दिनों से उन्हें पानी नहीं दिया है।""

""अच्छा। तो हमें काम करने की जरूरत नहीं है। कितना अच्छा!""

""मौसम की रिपोर्ट कहती है कि पूरे हफ्ते तक बारिश होने वाली है।""

","""अच्छा, क्या आपको लगता है मुझे करना चाहिए?""

""कृपया आसमान की ओर देखें। क्या आप अंधेरे बादल नहीं देख रहे हैं? जल्द ही बारिश होने वाली है।""

""लेकिन मुझे लगता है कि यह इतना अच्छा नहीं है।"" ""क्यों?""

""ओह, मुझे डर है कि सभी फूल बारिश में मर जाएंगे।""

","ये बातें हिमालय के शिखर पर एक बर्फ़ के बर्फ़ वाले द

translate the sentence into english. ""i think that we haven't given them water for some days."" 

does the sentence above have a grammatical error? if so, what is it? 

what is the correct way to say ""i think

- एक बार एक व्यक्ति ने अपने नए नौकर को बोला। उसके �

यह कथन किस तारीख और वर्ष के लिए सही है? इसके अलावा, कि�

"
49,49,"['On , darn . The grocery store is closed . '
 ' Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . '
 ' Alright . We are out of everything . '
 ' I wish the store close to us was open 24 - house a day . '
 ' I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . '
 ' Yeah , and the prices there are very high . '
 ' I know . Three dollars for milk . ']","'अरे, ची हो गया। किराना स्टोर बंद है।'

'ठीक है। हम सब कुछ खत्म हो गया है।'

'मुझे पता है, हमारा समय बहुत अजीब है। कभी-कभी, घर आने पर वह छोटा कॉर्नर स्टोर ही खुला होता है जो हमें चलकर जाने के लिए मिलता है।'

'मुझे पता है। दूध के लिए तीन डॉलर।'

","'हाँ, यह एक दस बजे बंद हो जाता है। हम छठे पर 24 घंटे खुले स्टोर जा सकते हैं।'

'मुझे चाहिए कि हमारे पास वाला स्टोर 24 घंटे खुला रहे।'

'हाँ, और वहाँ की कीमतें बहुत उच्च हैं।'

","यह बात अंबरी के एक छोटे से बाजार में कई लोग बोल रहे ह�

अपने पिता के साथ एक छोटे से घर में बैठे हुए बाबू ने कह

एम एम एम एम एम एम एम एम एम एम एम एम एम एम एम एम ए

अगले दिन रात के दस बजे, एक टॉम लेबानॉन के बारे में

"
50,50,"['Do you think they two will get married ? ' ' You can count on it . '
 ' I think so.Yes , they get along so well . '
 "" I like him.He ' s good for her . "" "" You're right . He sure is . ""]","क्या आपको लगता है कि वे दोनों शादी करेंगे? ' ' आप इस पर भरोसा कर सकते हैं। '

"" मुझे वह पसंद है। वह उसके लिए अच्छा है। "" "" आप सही हैं। वह बिल्कुल अच्छा है।""

","' मुझे लगता है हां, हाँ, वे बहुत अच्छे संबंध रखते हैं। '

","ैं अपनी मां के बारे में बात कर रहा हूँ, वह अपने बेट

अब मुझे लगता है कि आप एक छोटे से अंतर के साथ बात कर रहे

"
51,51,"['Dad , where are we off to ? '
 ' First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . '
 ' Where are we going to have a drink ? '
 ' There is a coffee shop round the corner . Can you see that big building at the end of the road ? '
 ' Yes ? ' ' That is a bank . The coffee shop is opposite the bank . '
 ' Good . I will have hot chocolate . '
 ' A stop ! Wait for the lights to turn green . '
 "" When crossing the road you must always pay attention to what's around you . ""
 ' Sorry . How far is the museum ? '
 ' I am not sure . We will ask for directions in the coffee shop . '
 "" Here we are . You find us a table and I'll get the drinks . ""]","'पापा, हम कहाँ जा रहे हैं?'

'हम कहाँ पीने जा रहे हैं?'

'हां?' 'वह एक बैंक है। कॉफी शॉप बैंक के सामने है।'

'रुको! पहले संकेत हरे होने का इंतजार करो।'

'माफ़ कीजिए। संग्रहालय कितनी दूर है?'

","'पहले हम शहर केंद्र जाएंगे और कुछ पीने के लिए रुकेंगे। फिर हम विश्वविद्यालय संग्रहालय जाएंगे।'

'नुक्कड़ पर एक कॉफी शॉप है। क्या आप सड़क के अंत में उस बड़े इमारत को देख सकते हैं?'

'अच्छा। मैं हॉट चॉकलेट पीऊंगा।'

'सड़क पार करते समय हमेशा ध्यान देना चाहिए कि आपके आसपास क्या है।'

'मुझे नहीं पता। हम कॉफी शॉप में दिशाए

","बच्चा ने पूछा।
""हम बाहर जा रहे हैं, बेटा,"" पापा ने �

बोलते हैं एक व्यक्ति अपने साथी को, जबकि वह अपने हाथ म

एक बार वहां जाते हुए मेरे बाहर आने के बाद उनके बारे म

- अपने विचार के आधार पर, इस मुहावरे के अर्थ के बारे में �

- 'संग्रहालय कितनी दूर है?' के बारे में अपने जवाब में आप

"
52,52,"['How about going to the cinema tonight ? '
 "" That's great . What's on tonight ? ""
 "" I am not sure about the name of the film , but I know it's a romantic one . ""
 ' Romantic ? I am afraid I like thrillers better . '
 "" Don't you think it's too bloody ? ""
 ' On the contrary , very exciting . ']","आज रात सिनेमा जाने के बारे में क्या कहोगे?

मुझे फिल्म का नाम नहीं पता, लेकिन मुझे पता है कि यह एक रोमांटिक फिल्म है।

क्या आपको लगता है कि यह बहुत खूनी है?

","वह बहुत अच्छा है। आज रात क्या चल रहा है?

रोमांटिक? मुझे डरावनी फिल्में अधिक पसंद हैं।

उल्टा, बहुत रोमांचक।

","आज रात बरस रहा है तो आज रात सिनेमा जाना बरस रहे दि�

इसकी एक शानदार गाना है, ""मेरे बाबू आ गए हैं"" जो अ

क्या आपको लगता है कि यह खून को देखने के लिए अच्छा है

"
53,53,"['I feel so uncomfortable . ' ' Are you sick ? '
 ' No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . '
 ' He ’ ll finish writing in a minute . ']","मुझे बहुत असहज महसूस हो रहा है। क्या तुम बीमार हो?

वह एक मिनट में लिखना समाप्त कर देगा।

","नहीं। शिक्षक कालक पर चाक खींच रहे हैं। यह मेरे दांतों को चुभाता है।

","नहीं, मैं एक कृत्रिम बुद्धि विशेषज्ञ हूं, तो मैं ब

हाँ, आप अपने अंतिम उत्तर को शीर्ष पर रख सकते हैं।

assistant:

"
54,54,"['I have made up my mind . I am getting a tattoo . '
 ' Really ? Are you sure ? '
 ' Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . '
 ' Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! '
 ' Really ? '
 ' Of course ! They use this machine with a needle that pokes your skin and inserts the ink . '
 ' Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . '
 ' I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . '
 ' Maybe I should just get a tongue piercing ! ']","मैंने अपना मन बना लिया है। मैं एक टैटू करवा रहा हूँ।

हां! क्यों नहीं? वे मोडर्न हैं और बहुत अच्छे लगते हैं! मुझे अपने हाथ पर एक ड्रैगन या शायद अपनी पीठ पर एक बाघ चाहिए।

सच में?

ओह, मुझे नही

","सच में? क्या तुम पक्का हो?

हां, लेकिन, यह कुछ है जो तुम हमेशा के लिए रखोगे! वे असमायिक इंक का उपयोग करते हैं जो केवल लेजर उपचार के साथ ही हटाया जा सकता है। उसके अलावा, मैंने सुना है कि यह बहुत दर्द करता है!

बिल्कुल! वे इस मशीन का इस्तेमाल करते हैं जिसमें एक सुई होती है जो आपकी त्वचा में छेद करती है और इंक डालती है।

","मैं अपनी आत्मा के लिए चुनौती देने के लिए एक टैटू

जब मैं अपने विषय के बारे में बात करता हूं, तो वे मेरे

आपकी शादी में शामिल होने के लिए शादी के कार्यक्रम के बार

ं लगता कि आपके पास मेरे लिए कुछ नए अपडेट आए हैं। आपके प

"
55,55,"[""Excuse me , what's the screen near your steering wheel for ? ""
 "" It's a portable TV . It's a popular thing now . ""
 "" Oh , that's new to me . So what's on everyday ? ""
 ' News about current affairs , documentaries , music , movies , noncommercial ads and so on . '
 ' Is there anything interesting ? '
 ' Yes , there are something good and informative . I think that many people underestimate the value of TV in education . '
 ' I agree . Are there any commercials on the TV ? '
 ' Of course . Because the TV stations need to make money from commercials between the programs . '
 ' That makes a lot of sense . Does the TV work well ? '
 ' Not always . It depends on the transmission of the satellite signals . '
 ' I got it . Do you pay for the programs ? '
 ' Yes , 50 Yuan per month . ']","""क्षमा करें, आपकी स्टीयरिंग व्हील के पास वाला स्क्रीन किसके लिए है?""

""ओह, यह मेरे लिए नया है। तो रोज क्या दिखाया जाता है?""

""क्या कुछ दिलचस्प है?""

""मैं सहमत हूँ। क्या टीवी पर कोई विज्ञापन हैं?""

","""यह एक पोर्टेबल टीवी है। यह अब एक प्रसिद्ध चीज है।""

""वर्तमान मामलों की खबरें, डॉक्यूमेंट्रीज, संगीत, फिल्में, गैर-वाणिज्यिक विज्ञापन और इसी तरह की चीजें।""

""हां, कुछ अच्छा और जानकारीपूर्ण है। मुझे लगता है कि बहुत से लोग शिक्षा में टीवी के मूल्य को कम समझते हैं।""

""बिल्कुल। क्योंकि टीवी स्टेशनों को कार्यक्रमों के

","अंग्रेजी में अनुवाद करें

""sorry, whose screen is this near the steering wheel?"" 

या 

""excuse me, for whose screen is this near

बालक अपने पिता के चेहरे पर एक चौंकावन व्यक्त करते हुए

आपके लिए एक रोमांटिक फिल्म के लिए एक विवादास्पद वि�

अगला वाक्य क्या होगा? ""हां, एक विज्ञापन है। एक ब्रांड

"
56,56,"['Oh , no ! ' ' How dreadful ! ' ' Look at the view from the window . '
 ' Oh , dear . That ’ s terrible . Not at all what I expected . '
 ' It ’ s awful , isn ’ t it ? '
 ' I can ’ t bear to look at it . I ’ m rather disappointed . '
 ' It can ’ t be helped . ']","'ओह, नहीं! ' 'कितना भयानक! ' 'खिड़की से नज़ार देखो।'

'यह भयानक है, ना?'

'इसे सुधारा नहीं जा सकता।'

","'ओह, देवा। यह भयानक है। मैंने यह बिल्कुल नहीं सोचा था।'

'मैं इसे देखने के लिए सहन नहीं कर सकता। मैं काफी निराश हूँ।'

","'मैं आपको बताता हूं कि आपके लिए यह एक अच्छा दिन है

बाबू ने अपनी गर्दन घुमाकर नीचे देखा और अपने बाल �

एक नए विजन की आवश्यकता है। इस विजन के अनुसार, विश्व

"
